Order ID,Order Date,Region,Category,Product Name,Quantity,Price,Sales,Profit
ORD-107252,2022-03-27,West,Technology,Printer,8,85.16,681.28,92.05
ORD-107253,2023-07-25,North,Office Supplies,Paper,9,233.36,2100.24,129.74
ORD-107254,2024-06-18,South,Technology,Mouse,3,190.1,570.3,36.35
ORD-107255,2023-12-03,North,Furniture,Table,7,361.73,2532.11,753.29
ORD-107256,2024-02-06,North,Furniture,Table,1,214.13,214.13,29.3
ORD-107257,2022-08-21,West,Technology,Printer,6,458.06,2748.36,494.59
ORD-107258,2023-03-22,South,Technology,Keyboard,7,128.77,901.39,249.45
ORD-107259,2022-03-10,North,Furniture,Chair,3,21.43,64.29,12.37
ORD-107260,2023-09-02,North,Technology,Mouse,1,474.08,474.08,72.53
ORD-107261,2024-01-13,North,Furniture,Table,2,349.78,699.56,180.19
ORD-107262,2024-08-26,West,Technology,Laptop,10,397.38,3973.8,1083.43
ORD-107263,2024-12-07,East,Technology,Laptop,7,180.05,1260.35,88.42
ORD-107264,2022-12-31,East,Technology,Monitor,3,21.24,63.72,16.36
ORD-107265,2022-04-03,North,Technology,Monitor,8,231.42,1851.36,169.39
ORD-107266,2023-11-12,East,Office Supplies,Binder,9,285.37,2568.33,599.62
ORD-107267,2024-03-25,South,Technology,Keyboard,1,45.61,45.61,11.1
ORD-107268,2023-03-14,West,Office Supplies,Binder,9,382.68,3444.12,616.44
ORD-107269,2023-02-28,North,Furniture,Chair,1,328.19,328.19,30.53
ORD-107270,2024-12-20,South,Office Supplies,Pen,4,185.23,740.92,215.8
ORD-107271,2024-10-08,West,Furniture,Table,6,26.9,161.4,19.63
ORD-107272,2023-05-11,West,Office Supplies,Paper,3,135.65,406.95,76.33
ORD-107273,2024-04-19,East,Office Supplies,Binder,1,142.98,142.98,11.07
ORD-107274,2022-08-03,West,Office Supplies,Pen,7,363.36,2543.52,360.18
ORD-107275,2024-08-14,South,Office Supplies,Notebook,10,127.58,1275.8,273.88
ORD-107276,2022-09-28,North,Office Supplies,Binder,2,444.53,889.06,110.65
ORD-107277,2022-03-13,West,Technology,Laptop,5,239.42,1197.1,173.6
ORD-107278,2024-01-22,West,Furniture,Table,5,150.41,752.05,147.97
ORD-107279,2024-09-29,South,Furniture,Bookcase,8,434.1,3472.8,318.59
ORD-107280,2022-03-09,West,Office Supplies,Binder,6,10.25,61.5,8.02
ORD-107281,2023-01-18,West,Furniture,Table,5,201.51,1007.55,118.01
ORD-107282,2023-08-26,North,Technology,Mouse,9,381.22,3430.98,935.01
ORD-107283,2024-04-08,North,Furniture,Chair,6,377.6,2265.6,527.91
ORD-107284,2024-09-20,West,Furniture,Table,10,40.28,402.8,31.76
ORD-107285,2022-08-22,East,Technology,Printer,3,177.08,531.24,121.05
ORD-107286,2022-06-08,South,Office Supplies,Binder,7,300.44,2103.08,601.55
ORD-107287,2023-12-15,South,Furniture,Table,4,275.41,1101.64,74.55
ORD-107288,2024-03-10,West,Technology,Keyboard,2,247.53,495.06,71.09
ORD-107289,2023-06-14,South,Technology,Monitor,6,421.12,2526.72,693.67
ORD-107290,2024-06-05,West,Office Supplies,Pen,1,252.33,252.33,47.92
ORD-107291,2024-11-18,North,Furniture,Bookcase,4,367.87,1471.48,368.84
ORD-107292,2024-03-14,South,Technology,Printer,2,179.08,358.16,74.72
ORD-107293,2024-12-05,West,Furniture,Sofa,7,194.36,1360.52,244.1
ORD-107294,2024-01-27,West,Office Supplies,Paper,7,171.27,1198.89,75.19
ORD-107295,2024-09-19,South,Furniture,Table,6,11.69,70.14,7.04
ORD-107296,2024-08-21,East,Technology,Laptop,1,311.3,311.3,59.17
ORD-107297,2022-06-28,West,Furniture,Table,5,75.3,376.5,29.32
ORD-107298,2022-12-28,West,Technology,Keyboard,8,414.78,3318.24,354.78
ORD-107299,2024-10-27,West,Furniture,Table,10,142.77,1427.7,275.04
ORD-107300,2024-05-03,West,Technology,Monitor,3,307.32,921.96,214.11
ORD-107301,2022-10-17,South,Furniture,Sofa,5,19.74,98.7,16.57
ORD-107302,2024-10-25,East,Office Supplies,Paper,2,317.16,634.32,137.5
ORD-107303,2024-11-02,North,Furniture,Desk,1,301.9,301.9,57.46
ORD-107304,2023-03-02,North,Furniture,Bookcase,4,200.05,800.2,75.42
ORD-107305,2023-11-06,East,Furniture,Bookcase,3,96.91,290.73,40.66
ORD-107306,2024-09-27,West,Technology,Monitor,4,399.64,1598.56,355.48
ORD-107307,2023-01-15,South,Office Supplies,Binder,3,55.44,166.32,21.43
ORD-107308,2023-10-18,South,Technology,Monitor,1,389.69,389.69,57.71
ORD-107309,2024-06-25,South,Office Supplies,Pen,5,183.94,919.7,65.61
ORD-107310,2022-05-21,East,Office Supplies,Binder,7,7.09,49.63,7.43
ORD-107311,2022-08-06,East,Technology,Printer,4,103.65,414.6,64.81
ORD-107312,2024-08-08,East,Office Supplies,Paper,6,422.7,2536.2,533.49
ORD-107313,2024-09-07,East,Technology,Mouse,2,488.2,976.4,71.64
ORD-107314,2022-01-08,South,Furniture,Table,8,81.75,654.0,153.17
ORD-107315,2023-06-23,North,Furniture,Desk,7,168.16,1177.12,166.25
ORD-107316,2024-06-05,South,Furniture,Sofa,10,349.05,3490.5,923.0
ORD-107317,2024-07-27,West,Technology,Laptop,7,326.16,2283.12,320.02
ORD-107318,2024-02-16,North,Office Supplies,Envelope,7,294.72,2063.04,312.54
ORD-107319,2023-02-09,South,Office Supplies,Pen,7,141.0,987.0,124.94
ORD-107320,2022-08-02,East,Office Supplies,Envelope,5,121.08,605.4,131.16
ORD-107321,2023-05-31,South,Office Supplies,Notebook,3,151.9,455.7,34.59
ORD-107322,2023-02-09,West,Technology,Monitor,2,251.24,502.48,84.09
ORD-107323,2023-01-06,South,Technology,Keyboard,3,53.89,161.67,15.6
ORD-107324,2024-09-09,North,Technology,Monitor,4,486.78,1947.12,142.45
ORD-107325,2023-04-22,North,Office Supplies,Envelope,5,224.66,1123.3,85.36
ORD-107326,2022-12-28,North,Technology,Laptop,10,464.42,4644.2,859.7
ORD-107327,2022-01-31,East,Office Supplies,Envelope,9,369.09,3321.81,361.37
ORD-107328,2023-09-04,North,Technology,Laptop,6,107.6,645.6,186.57
ORD-107329,2024-05-23,East,Furniture,Table,4,492.43,1969.72,447.6
ORD-107330,2022-06-09,West,Furniture,Chair,10,338.49,3384.9,704.72
ORD-107331,2023-02-05,South,Furniture,Sofa,6,134.29,805.74,166.83
ORD-107332,2023-03-09,East,Office Supplies,Notebook,4,468.71,1874.84,390.79
ORD-107333,2022-08-09,East,Furniture,Bookcase,8,401.4,3211.2,597.69
ORD-107334,2024-03-26,North,Furniture,Table,9,70.81,637.29,182.68
ORD-107335,2022-03-27,East,Office Supplies,Notebook,3,464.98,1394.94,394.49
ORD-107336,2024-05-05,North,Technology,Mouse,10,477.31,4773.1,1408.19
ORD-107337,2024-05-24,North,Office Supplies,Envelope,3,187.73,563.19,69.46
ORD-107338,2023-09-12,North,Office Supplies,Pen,6,128.16,768.96,118.85
ORD-107339,2024-11-25,South,Furniture,Table,7,59.93,419.51,44.37
ORD-107340,2022-06-17,West,Technology,Keyboard,7,54.73,383.11,98.27
ORD-107341,2023-04-09,South,Technology,Keyboard,8,342.57,2740.56,468.7
ORD-107342,2024-08-19,West,Office Supplies,Pen,2,67.89,135.78,30.58
ORD-107343,2024-02-07,West,Technology,Laptop,4,403.27,1613.08,150.86
ORD-107344,2022-01-01,East,Technology,Printer,7,312.79,2189.53,356.37
ORD-107345,2022-10-16,West,Office Supplies,Binder,1,140.06,140.06,26.42
ORD-107346,2022-05-14,South,Furniture,Desk,10,379.18,3791.8,289.8
ORD-107347,2023-10-05,West,Technology,Mouse,9,195.64,1760.76,201.54
ORD-107348,2022-10-22,North,Technology,Laptop,6,175.54,1053.24,283.59
ORD-107349,2022-01-03,East,Technology,Keyboard,5,198.59,992.95,75.17
ORD-107350,2023-07-11,South,Furniture,Bookcase,1,117.21,117.21,31.44
ORD-107351,2023-11-20,West,Furniture,Sofa,5,176.12,880.6,136.09
ORD-107352,2022-07-02,East,Office Supplies,Paper,5,69.12,345.6,97.96
ORD-107353,2024-03-14,East,Furniture,Desk,4,207.3,829.2,193.05
ORD-107354,2023-10-22,East,Furniture,Desk,3,256.01,768.03,138.79
ORD-107355,2022-11-01,South,Furniture,Chair,10,311.73,3117.3,489.03
ORD-107356,2023-02-20,East,Office Supplies,Pen,6,270.21,1621.26,357.94
ORD-107357,2024-08-06,North,Technology,Printer,8,207.6,1660.8,295.72
ORD-107358,2022-10-18,South,Office Supplies,Binder,6,357.75,2146.5,481.7
ORD-107359,2024-04-13,West,Technology,Monitor,4,213.36,853.44,80.36
ORD-107360,2024-08-03,North,Technology,Laptop,2,482.71,965.42,153.8
ORD-107361,2023-12-12,East,Furniture,Bookcase,4,304.72,1218.88,342.88
ORD-107362,2024-10-26,East,Furniture,Sofa,3,305.42,916.26,169.08
ORD-107363,2022-11-05,West,Furniture,Chair,9,170.1,1530.9,342.34
ORD-107364,2023-02-23,West,Technology,Laptop,10,153.11,1531.1,160.51
ORD-107365,2023-06-24,North,Technology,Printer,3,455.78,1367.34,190.14
ORD-107366,2024-08-05,West,Technology,Laptop,7,77.78,544.46,151.06
ORD-107367,2023-06-20,West,Office Supplies,Notebook,1,158.07,158.07,45.38
ORD-107368,2024-08-10,West,Technology,Monitor,1,104.52,104.52,11.8
ORD-107369,2023-04-20,West,Technology,Mouse,1,482.54,482.54,119.35
ORD-107370,2023-10-19,West,Office Supplies,Binder,2,335.22,670.44,33.6
ORD-107371,2022-07-21,East,Furniture,Sofa,10,426.16,4261.6,237.71
ORD-107372,2024-04-15,East,Furniture,Table,2,184.46,368.92,22.3
ORD-107373,2022-04-13,West,Furniture,Chair,9,80.71,726.39,63.84
ORD-107374,2023-10-13,South,Furniture,Desk,2,379.75,759.5,77.96
ORD-107375,2023-12-30,South,Furniture,Chair,1,36.69,36.69,8.59
ORD-107376,2024-07-01,East,Technology,Mouse,3,310.37,931.11,59.31
ORD-107377,2022-09-17,East,Technology,Keyboard,4,243.38,973.52,94.38
ORD-107378,2024-10-09,East,Office Supplies,Paper,6,242.64,1455.84,353.04
ORD-107379,2023-08-04,East,Technology,Mouse,3,413.22,1239.66,133.85
ORD-107380,2024-04-28,East,Furniture,Table,6,37.77,226.62,63.39
ORD-107381,2022-04-19,South,Furniture,Bookcase,9,73.25,659.25,47.66
ORD-107382,2022-04-11,West,Furniture,Chair,7,332.6,2328.2,576.15
ORD-107383,2023-02-17,North,Office Supplies,Notebook,6,321.22,1927.32,369.07
ORD-107384,2024-09-18,West,Technology,Laptop,4,105.93,423.72,97.27
ORD-107385,2024-07-18,North,Office Supplies,Pen,2,275.79,551.58,140.35
ORD-107386,2022-07-08,South,Furniture,Desk,7,336.92,2358.44,639.47
ORD-107387,2023-03-27,South,Office Supplies,Pen,2,266.4,532.8,76.75
ORD-107388,2022-06-23,North,Office Supplies,Envelope,1,274.29,274.29,78.73
ORD-107389,2023-05-09,South,Furniture,Table,7,498.63,3490.41,767.82
ORD-107390,2024-07-10,East,Furniture,Table,10,441.96,4419.6,485.9
ORD-107391,2023-07-08,East,Technology,Mouse,2,452.24,904.48,182.19
ORD-107392,2023-08-21,East,Office Supplies,Pen,8,348.51,2788.08,504.2
ORD-107393,2022-11-29,West,Furniture,Desk,5,404.59,2022.95,436.74
ORD-107394,2022-10-22,East,Furniture,Desk,1,116.61,116.61,19.67
ORD-107395,2023-06-20,North,Technology,Printer,6,9.96,59.76,3.65
ORD-107396,2024-01-18,South,Office Supplies,Paper,8,73.53,588.24,161.03
ORD-107397,2023-04-28,East,Office Supplies,Pen,10,475.63,4756.3,1167.91
ORD-107398,2024-09-11,West,Furniture,Chair,4,113.99,455.96,127.63
ORD-107399,2023-10-18,West,Furniture,Sofa,4,474.28,1897.12,235.0
ORD-107400,2023-09-07,South,Office Supplies,Paper,10,197.66,1976.6,356.35
ORD-107401,2024-01-12,South,Office Supplies,Pen,9,175.82,1582.38,210.14
ORD-107402,2022-01-04,North,Furniture,Chair,2,491.09,982.18,220.84
ORD-107403,2023-09-13,East,Office Supplies,Notebook,5,277.53,1387.65,176.94
ORD-107404,2024-07-03,North,Office Supplies,Pen,5,33.19,165.95,12.65
ORD-107405,2022-01-29,West,Office Supplies,Envelope,4,340.87,1363.48,126.14
ORD-107406,2023-11-04,West,Office Supplies,Binder,10,308.09,3080.9,257.21
ORD-107407,2022-06-02,South,Technology,Printer,1,480.78,480.78,49.14
ORD-107408,2022-04-17,North,Furniture,Bookcase,4,321.75,1287.0,106.58
ORD-107409,2024-07-18,South,Furniture,Chair,3,299.74,899.22,228.75
ORD-107410,2022-08-23,East,Technology,Keyboard,3,218.5,655.5,108.7
ORD-107411,2024-05-23,West,Office Supplies,Paper,4,107.88,431.52,24.07
ORD-107412,2022-07-31,East,Furniture,Table,8,196.63,1573.04,250.47
ORD-107413,2022-08-30,South,Office Supplies,Envelope,3,247.11,741.33,114.52
ORD-107414,2023-09-13,South,Furniture,Table,6,290.67,1744.02,399.83
ORD-107415,2024-03-25,East,Office Supplies,Pen,6,201.89,1211.34,79.93
ORD-107416,2022-03-09,East,Furniture,Desk,10,448.61,4486.1,860.01
ORD-107417,2024-10-17,East,Technology,Laptop,6,459.69,2758.14,662.65
ORD-107418,2022-12-26,West,Technology,Monitor,6,480.85,2885.1,818.78
ORD-107419,2023-10-01,West,Office Supplies,Notebook,8,221.3,1770.4,346.8
ORD-107420,2024-09-22,West,Office Supplies,Notebook,1,164.17,164.17,31.22
ORD-107421,2024-08-08,West,Technology,Laptop,10,366.2,3662.0,715.07
ORD-107422,2022-07-23,North,Technology,Keyboard,6,295.02,1770.12,90.83
ORD-107423,2024-04-25,East,Office Supplies,Pen,9,230.9,2078.1,265.17
ORD-107424,2024-02-13,East,Furniture,Sofa,10,252.26,2522.6,351.34
ORD-107425,2023-09-06,North,Office Supplies,Envelope,7,206.58,1446.06,74.74
ORD-107426,2024-11-04,South,Office Supplies,Binder,3,254.74,764.22,44.26
ORD-107427,2022-10-19,West,Technology,Laptop,8,168.47,1347.76,356.79
ORD-107428,2022-11-20,North,Office Supplies,Pen,3,170.64,511.92,39.66
ORD-107429,2022-12-24,North,Furniture,Desk,10,409.42,4094.2,943.08
ORD-107430,2024-10-05,South,Technology,Mouse,7,125.52,878.64,254.0
ORD-107431,2023-06-24,West,Furniture,Bookcase,10,427.23,4272.3,886.55
ORD-107432,2023-11-05,South,Technology,Laptop,5,188.0,940.0,236.29
ORD-107433,2023-04-03,East,Office Supplies,Pen,4,169.09,676.36,179.86
ORD-107434,2024-06-06,North,Technology,Printer,10,176.99,1769.9,506.19
ORD-107435,2022-10-21,East,Office Supplies,Envelope,3,277.31,831.93,140.07
ORD-107436,2022-09-23,North,Office Supplies,Notebook,1,287.81,287.81,17.57
ORD-107437,2023-09-11,West,Office Supplies,Paper,10,231.47,2314.7,559.08
ORD-107438,2024-05-16,East,Furniture,Chair,4,108.93,435.72,114.44
ORD-107439,2022-04-21,North,Office Supplies,Envelope,6,336.38,2018.28,243.12
ORD-107440,2022-07-28,West,Technology,Printer,10,328.93,3289.3,904.45
ORD-107441,2024-01-12,North,Technology,Laptop,10,247.92,2479.2,605.26
ORD-107442,2024-01-03,East,Furniture,Bookcase,10,369.02,3690.2,339.53
ORD-107443,2022-02-04,South,Furniture,Bookcase,9,452.9,4076.1,1032.93
ORD-107444,2023-10-19,West,Office Supplies,Pen,5,287.29,1436.45,371.02
ORD-107445,2023-10-27,South,Office Supplies,Binder,6,22.24,133.44,19.12
ORD-107446,2022-04-09,North,Furniture,Bookcase,10,106.51,1065.1,151.69
ORD-107447,2024-06-25,North,Technology,Mouse,10,497.68,4976.8,1066.74
ORD-107448,2024-05-17,North,Furniture,Sofa,10,141.42,1414.2,145.4
ORD-107449,2023-06-22,South,Technology,Laptop,9,106.46,958.14,250.99
ORD-107450,2022-11-24,East,Technology,Keyboard,8,234.2,1873.6,122.53
ORD-107451,2022-10-07,South,Technology,Printer,7,301.53,2110.71,451.84
ORD-107452,2022-02-28,East,Technology,Mouse,7,443.78,3106.46,816.16
ORD-107453,2024-05-19,West,Office Supplies,Pen,2,14.62,29.24,2.7
ORD-107454,2022-10-09,North,Furniture,Bookcase,1,461.83,461.83,111.16
ORD-107455,2022-08-13,West,Technology,Keyboard,6,475.98,2855.88,477.89
ORD-107456,2023-02-03,East,Office Supplies,Notebook,9,176.31,1586.79,331.15
ORD-107457,2024-09-03,South,Technology,Monitor,6,285.71,1714.26,305.1
ORD-107458,2023-05-13,North,Office Supplies,Notebook,9,369.06,3321.54,905.62
ORD-107459,2022-08-20,North,Office Supplies,Binder,9,260.35,2343.15,486.13
ORD-107460,2023-04-18,North,Office Supplies,Paper,4,399.2,1596.8,323.39
ORD-107461,2023-02-18,South,Office Supplies,Pen,2,136.64,273.28,25.03
ORD-107462,2024-08-10,North,Furniture,Sofa,2,76.55,153.1,26.92
ORD-107463,2023-05-19,South,Office Supplies,Binder,9,245.23,2207.07,558.94
ORD-107464,2023-01-29,North,Office Supplies,Paper,3,90.48,271.44,17.0
ORD-107465,2022-04-21,South,Office Supplies,Pen,5,144.55,722.75,89.21
ORD-107466,2022-08-18,East,Office Supplies,Pen,10,247.95,2479.5,605.19
ORD-107467,2023-06-08,West,Office Supplies,Paper,10,179.86,1798.6,140.03
ORD-107468,2023-11-29,South,Furniture,Bookcase,10,297.65,2976.5,159.88
ORD-107469,2022-12-03,East,Office Supplies,Pen,3,141.12,423.36,31.49
ORD-107470,2022-07-15,South,Furniture,Chair,4,249.74,998.96,218.76
ORD-107471,2023-04-05,North,Furniture,Bookcase,1,420.62,420.62,98.73
ORD-107472,2023-11-12,South,Technology,Printer,2,251.52,503.04,53.19
ORD-107473,2023-04-22,North,Technology,Printer,7,252.91,1770.37,424.91
ORD-107474,2022-11-16,East,Furniture,Chair,10,478.21,4782.1,1062.68
ORD-107475,2023-08-13,East,Office Supplies,Binder,7,91.96,643.72,47.06
ORD-107476,2024-05-04,North,Technology,Laptop,3,26.56,79.68,6.71
ORD-107477,2022-01-21,East,Furniture,Table,8,420.69,3365.52,720.58
ORD-107478,2023-03-13,East,Technology,Keyboard,7,80.42,562.94,109.08
ORD-107479,2022-03-31,East,Furniture,Table,2,56.91,113.82,13.4
ORD-107480,2022-02-25,East,Office Supplies,Binder,10,70.63,706.3,134.8
ORD-107481,2023-12-31,East,Office Supplies,Notebook,5,335.96,1679.8,386.97
ORD-107482,2022-10-16,West,Technology,Printer,6,150.9,905.4,236.0
ORD-107483,2024-09-29,East,Office Supplies,Paper,5,394.51,1972.55,249.84
ORD-107484,2024-01-09,West,Furniture,Chair,7,119.31,835.17,95.45
ORD-107485,2023-10-29,West,Furniture,Bookcase,2,437.13,874.26,109.51
ORD-107486,2024-09-20,East,Technology,Mouse,5,260.82,1304.1,325.44
ORD-107487,2023-10-12,South,Office Supplies,Notebook,3,353.14,1059.42,188.48
ORD-107488,2023-09-03,West,Office Supplies,Envelope,7,162.41,1136.87,61.72
ORD-107489,2022-02-20,South,Office Supplies,Envelope,5,122.92,614.6,43.36
ORD-107490,2022-06-06,South,Office Supplies,Notebook,4,469.87,1879.48,139.98
ORD-107491,2023-11-28,West,Technology,Printer,5,265.83,1329.15,270.9
ORD-107492,2022-09-29,West,Technology,Mouse,8,370.22,2961.76,887.52
ORD-107493,2023-06-12,South,Technology,Monitor,2,86.26,172.52,22.31
ORD-107494,2023-07-18,South,Furniture,Table,2,97.09,194.18,32.76
ORD-107495,2022-10-27,West,Furniture,Table,1,225.05,225.05,62.68
ORD-107496,2023-03-20,East,Office Supplies,Binder,8,29.4,235.2,51.44
ORD-107497,2023-04-26,South,Technology,Monitor,10,458.93,4589.3,922.6
ORD-107498,2024-07-22,West,Office Supplies,Envelope,4,116.93,467.72,66.98
ORD-107499,2024-12-20,East,Furniture,Chair,4,483.99,1935.96,319.45
ORD-107500,2024-04-30,South,Technology,Printer,4,83.76,335.04,24.09
ORD-107501,2022-07-24,East,Office Supplies,Notebook,1,280.6,280.6,38.35
ORD-107502,2024-12-16,North,Office Supplies,Envelope,2,456.4,912.8,227.97
ORD-107503,2023-01-07,East,Office Supplies,Envelope,9,64.45,580.05,147.61
ORD-107504,2023-08-08,South,Office Supplies,Envelope,3,391.11,1173.33,59.27
ORD-107505,2023-10-16,South,Technology,Monitor,6,98.1,588.6,74.86
ORD-107506,2022-07-22,West,Furniture,Bookcase,10,225.18,2251.8,464.68
ORD-107507,2023-01-15,South,Technology,Laptop,5,78.42,392.1,95.59
ORD-107508,2022-06-15,North,Office Supplies,Paper,8,116.36,930.88,134.09
ORD-107509,2023-04-11,East,Furniture,Table,1,330.54,330.54,70.68
ORD-107510,2023-09-19,South,Office Supplies,Binder,5,242.66,1213.3,133.2
ORD-107511,2022-09-01,West,Office Supplies,Paper,3,46.36,139.08,38.42
ORD-107512,2022-06-09,West,Technology,Mouse,1,77.51,77.51,20.37
ORD-107513,2024-08-22,South,Office Supplies,Envelope,3,498.21,1494.63,183.42
ORD-107514,2022-03-18,South,Office Supplies,Notebook,8,195.03,1560.24,305.38
ORD-107515,2023-03-08,South,Furniture,Bookcase,2,49.56,99.12,24.14
ORD-107516,2022-08-07,East,Technology,Mouse,7,205.82,1440.74,379.8
ORD-107517,2022-04-18,North,Furniture,Chair,6,141.64,849.84,249.32
ORD-107518,2024-03-09,West,Furniture,Sofa,1,62.98,62.98,16.77
ORD-107519,2022-10-09,West,Furniture,Chair,6,422.59,2535.54,359.98
ORD-107520,2023-03-18,North,Furniture,Chair,7,430.83,3015.81,716.56
ORD-107521,2023-05-05,East,Technology,Mouse,10,390.47,3904.7,1157.58
ORD-107522,2024-07-12,East,Office Supplies,Pen,2,373.82,747.64,139.58
ORD-107523,2024-03-06,North,Technology,Printer,4,431.19,1724.76,485.47
ORD-107524,2022-11-22,North,Furniture,Table,4,206.49,825.96,244.14
ORD-107525,2022-08-20,East,Technology,Monitor,2,73.98,147.96,31.95
ORD-107526,2022-04-18,North,Furniture,Table,3,193.42,580.26,62.74
ORD-107527,2024-02-25,North,Furniture,Bookcase,8,338.33,2706.64,512.23
ORD-107528,2022-11-09,South,Furniture,Bookcase,10,84.07,840.7,101.17
ORD-107529,2024-10-09,East,Technology,Keyboard,7,115.16,806.12,55.8
ORD-107530,2024-01-29,East,Office Supplies,Paper,6,450.19,2701.14,778.04
ORD-107531,2023-11-24,West,Furniture,Table,4,180.72,722.88,171.3
ORD-107532,2024-06-22,South,Technology,Monitor,3,494.14,1482.42,168.86
ORD-107533,2022-09-15,West,Technology,Mouse,3,207.63,622.89,139.83
ORD-107534,2023-09-15,West,Technology,Laptop,8,296.08,2368.64,282.75
ORD-107535,2022-10-20,South,Technology,Keyboard,5,363.41,1817.05,168.39
ORD-107536,2023-06-18,West,Furniture,Bookcase,3,186.28,558.84,112.37
ORD-107537,2023-07-11,West,Office Supplies,Paper,4,243.73,974.92,199.22
ORD-107538,2023-01-23,North,Office Supplies,Binder,5,425.98,2129.9,534.39
ORD-107539,2022-05-22,South,Office Supplies,Binder,2,216.96,433.92,35.02
ORD-107540,2024-01-29,South,Technology,Keyboard,3,463.86,1391.58,102.93
ORD-107541,2023-01-11,East,Office Supplies,Notebook,5,7.39,36.95,5.06
ORD-107542,2024-08-10,South,Office Supplies,Notebook,10,487.99,4879.9,318.18
ORD-107543,2024-12-23,North,Office Supplies,Binder,9,124.28,1118.52,203.38
ORD-107544,2024-10-26,East,Office Supplies,Notebook,4,216.44,865.76,112.7
ORD-107545,2024-02-04,West,Office Supplies,Envelope,10,227.23,2272.3,434.67
ORD-107546,2022-09-30,East,Office Supplies,Binder,6,368.16,2208.96,619.6
ORD-107547,2023-09-14,North,Office Supplies,Envelope,4,195.37,781.48,71.81
ORD-107548,2024-11-20,West,Technology,Keyboard,5,294.67,1473.35,255.9
ORD-107549,2022-05-07,East,Office Supplies,Envelope,8,263.64,2109.12,443.38
ORD-107550,2023-10-13,South,Technology,Mouse,4,33.08,132.32,23.54
ORD-107551,2024-04-07,North,Technology,Printer,8,263.61,2108.88,515.48
ORD-107552,2022-08-10,East,Office Supplies,Notebook,2,423.83,847.66,232.1
ORD-107553,2024-04-25,East,Furniture,Table,8,40.16,321.28,73.4
ORD-107554,2024-08-08,South,Office Supplies,Envelope,6,89.68,538.08,85.97
ORD-107555,2022-10-28,North,Furniture,Chair,10,480.86,4808.6,683.0
ORD-107556,2023-10-14,South,Office Supplies,Binder,2,401.8,803.6,152.58
ORD-107557,2022-04-24,West,Technology,Keyboard,6,105.94,635.64,60.57
ORD-107558,2022-06-06,West,Office Supplies,Pen,4,343.58,1374.32,75.63
ORD-107559,2023-07-15,West,Technology,Keyboard,2,312.78,625.56,106.72
ORD-107560,2022-05-26,East,Office Supplies,Envelope,1,109.61,109.61,18.99
ORD-107561,2023-03-31,West,Office Supplies,Paper,3,356.03,1068.09,259.55
ORD-107562,2022-03-23,East,Office Supplies,Envelope,2,480.34,960.68,157.57
ORD-107563,2024-09-19,South,Furniture,Chair,1,311.46,311.46,23.46
ORD-107564,2022-04-27,West,Technology,Mouse,9,235.3,2117.7,529.26
ORD-107565,2022-08-05,South,Furniture,Sofa,7,401.97,2813.79,699.69
ORD-107566,2024-10-01,South,Technology,Keyboard,5,209.82,1049.1,64.86
ORD-107567,2024-06-25,West,Furniture,Chair,8,149.57,1196.56,60.31
ORD-107568,2022-05-10,North,Office Supplies,Binder,9,111.63,1004.67,143.26
ORD-107569,2022-05-27,West,Office Supplies,Binder,9,9.3,83.7,6.15
ORD-107570,2024-07-18,South,Office Supplies,Notebook,1,8.2,8.2,0.54
ORD-107571,2022-11-03,North,Furniture,Chair,3,70.54,211.62,16.76
ORD-107572,2022-03-27,South,Office Supplies,Binder,6,52.42,314.52,74.32
ORD-107573,2024-02-15,North,Furniture,Chair,10,101.99,1019.9,119.48
ORD-107574,2024-02-22,North,Office Supplies,Paper,8,221.0,1768.0,317.43
ORD-107575,2022-08-14,North,Technology,Laptop,5,308.87,1544.35,107.86
ORD-107576,2022-11-03,South,Technology,Monitor,3,184.59,553.77,106.24
ORD-107577,2024-11-04,East,Technology,Monitor,7,65.16,456.12,73.67
ORD-107578,2022-02-10,West,Furniture,Chair,3,407.31,1221.93,138.44
ORD-107579,2023-10-10,West,Technology,Printer,6,22.84,137.04,12.23
ORD-107580,2024-11-27,North,Technology,Monitor,3,458.39,1375.17,355.42
ORD-107581,2023-11-10,North,Technology,Printer,8,474.03,3792.24,775.22
ORD-107582,2023-08-26,South,Technology,Laptop,3,484.35,1453.05,309.08
ORD-107583,2023-05-17,South,Furniture,Sofa,6,93.82,562.92,44.38
ORD-107584,2024-10-27,East,Technology,Keyboard,8,251.38,2011.04,163.37
ORD-107585,2022-01-05,South,Office Supplies,Pen,3,13.23,39.69,2.88
ORD-107586,2022-01-30,South,Furniture,Desk,4,57.4,229.6,41.56
ORD-107587,2023-07-28,West,Technology,Mouse,5,261.44,1307.2,120.01
ORD-107588,2024-10-18,North,Office Supplies,Binder,4,309.4,1237.6,75.46
ORD-107589,2023-04-17,West,Technology,Printer,1,350.49,350.49,97.66
ORD-107590,2024-06-13,West,Technology,Mouse,3,285.99,857.97,49.69
ORD-107591,2023-10-01,West,Furniture,Desk,10,301.12,3011.2,833.29
ORD-107592,2024-10-06,East,Office Supplies,Paper,2,492.07,984.14,122.48
ORD-107593,2023-10-19,East,Office Supplies,Notebook,9,425.11,3825.99,892.32
ORD-107594,2024-08-03,West,Technology,Keyboard,2,126.33,252.66,64.13
ORD-107595,2023-12-07,North,Office Supplies,Binder,4,131.06,524.24,87.23
ORD-107596,2022-12-24,South,Office Supplies,Envelope,9,454.92,4094.28,679.92
